codeindyr,code,countryname,year,indicator,estimate,stddev,nsource,pctrank,pctranklower,pctrankupper,adb,afr,asd,bps,bti,ccr,ebr,eiu,eqi,frh,gcb,gcs,gii,gwp,her,hum,hrm,ifd,ijt,ipd,irp,lbo,msi,obi,pia,prc,prs,rsf,tpr,vab,vdm,wbs,wcy,wjp,wmo,scalemean,scalesd
CHNcc2004,CHN,China,2004,cc,-0.5650615692138672,0.1470108479261398,10,33.49753570556641,24.63054275512695,43.84236526489258,..,..,..,..,0.3,0.3160714285714286,..,0,..,..,..,0.5544552196629041,..,..,..,..,..,0.6439999938011169,..,..,..,..,..,..,..,0.232,0.3333333333333333,..,..,..,0.49399368695178,..,0.1166666666666667,..,0.36,-0.01796039380133152,0.9229201674461365
MEXcc2004,MEX,Mexico,2004,cc,-0.3893348574638367,0.1574146151542664,11,41.87192153930664,29.55665016174316,52.70935821533203,..,..,..,..,0.4,..,..,0.25,..,..,0.516785740852356,0.4857399737730817,..,..,..,..,..,0.621999979019165,..,..,..,0.49,..,..,..,..,0.3333333333333333,..,..,0.27,0.443295010987249,..,0.1677852348993289,..,0.47,-0.01796039380133152,0.9229201674461365
PHLcc2004,PHL,Philippines,2004,cc,-0.7077024579048157,0.143374964594841,11,28.07881736755371,19.21182250976562,35.96059036254883,..,..,..,..,0.35,0.4922619047619047,..,0.25,..,..,0.566428542137146,0.2905670520314692,..,..,..,..,..,0.578000009059906,..,..,..,..,..,..,..,0.1199999999999999,0.3333333333333333,..,..,..,0.245916692387155,..,0.1228070175438596,..,0.4,-0.01796039380133152,0.9229201674461365
POLcc2004,POL,Poland,2004,cc,0.1060358285903931,0.144121989607811,10,58.12807846069336,52.70935821533203,66.00984954833984,..,..,..,0.7226875879882544,0.7,..,..,0.25,..,0.6666666666666667,0.6157936453819275,0.4212419118904081,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333333333333,..,..,..,0.836928235356887,..,0.1393939393939394,..,0.65,-0.01796039380133152,0.9229201674461365
THAcc2004,THA,Thailand,2004,cc,-0.2461322396993637,0.1470108479261398,10,48.27586364746094,35.46797943115234,55.66502380371094,..,..,..,..,0.6,0.5113095238095239,..,0,..,..,..,0.5620201813552876,..,..,..,..,..,0.6660000085830688,..,..,..,..,..,..,..,0.28,0.25,..,..,..,0.325628857050923,..,0.298876404494382,..,0.48,-0.01796039380133152,0.9229201674461365
BRAge2004,BRA,Brazil,2004,ge,-0.09227091819047928,0.1878319978713989,8,53.73134231567383,44.27860641479492,61.69154357910156,..,..,..,..,0.7444444444444445,..,..,0.25,..,..,..,0.3357487922705314,..,..,..,..,..,0.6499999761581421,..,..,..,0.39,..,..,..,..,0.5,..,..,..,..,..,0.3275198504471169,..,0.5800000000000001,-0.08926787227392197,0.9334591627120972
CHNge2004,CHN,China,2004,ge,-0.1099303886294365,0.1895659118890762,7,53.23382949829102,43.78109359741211,60.69651794433594,..,..,..,..,0.5222222222222223,..,..,0.375,..,..,..,0.4071756655418073,..,..,..,..,..,0.734000027179718,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,0.4148148148148149,..,0.4399999999999999,-0.08926787227392197,0.9334591627120972
MEXge2004,MEX,Mexico,2004,ge,0.07583381235599518,0.1878319978713989,8,58.20895385742188,48.25870513916016,65.17412567138672,..,..,..,..,0.6333333333333334,..,..,0.375,..,..,..,0.352996254681648,..,..,..,..,..,0.699999988079071,..,..,..,0.2,..,..,..,..,0.75,..,..,..,..,..,0.2821115150213904,..,0.585,-0.08926787227392197,0.9334591627120972
PHLge2004,PHL,Philippines,2004,ge,-0.2217898070812225,0.1895659118890762,7,49.25373077392578,37.81094360351562,59.2039794921875,..,..,..,..,0.4722222222222222,..,..,0.5,..,..,..,0.2415254237288135,..,..,..,..,..,0.5339999794960022,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,0.269965902216356,..,0.395,-0.08926787227392197,0.9334591627120972
POLge2004,POL,Poland,2004,ge,0.4391040205955505,0.1929342746734619,7,67.16417694091797,59.2039794921875,75.62188720703125,..,..,..,0.8174544389616515,0.7555555555555555,..,..,0.5,..,..,..,0.3996598639455782,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,0.273006993006993,..,0.69,-0.08926787227392197,0.9334591627120972
THAge2004,THA,Thailand,2004,ge,0.261547863483429,0.1895659118890762,7,62.68656539916992,54.22885513305664,71.14427947998047,..,..,..,..,0.5944444444444444,..,..,0.375,..,..,..,0.5219645550527904,..,..,..,..,..,0.6340000033378601,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,0.6286516853932584,..,0.595,-0.08926787227392197,0.9334591627120972
BRApv2004,BRA,Brazil,2004,pv,-0.2759928107261658,0.2789576053619385,7,36.40776824951172,22.33009719848633,52.42718505859375,..,..,..,..,..,..,..,0.75,..,..,..,0.8676470588235294,..,..,..,0.3125,..,..,0.25,..,..,..,..,..,..,..,0.7272727272727273,..,..,..,..,..,0.625,..,0.64,0.05363403260707855,0.9611539840698242
CHNpv2004,CHN,China,2004,pv,-0.3906806707382202,0.2789576053619385,7,31.55339813232422,19.90291213989258,47.57281494140625,..,..,..,..,..,..,..,0.45,..,..,..,0.7073490813648293,..,..,..,0.1875,..,..,0.5,..,..,..,..,..,..,..,0.8674242424242424,..,..,..,..,..,0.6129629629629629,..,0.62,0.05363403260707855,0.9611539840698242
MEXpv2004,MEX,Mexico,2004,pv,-0.2140824496746063,0.2789576053619385,7,38.34951400756836,24.2718448638916,53.3980598449707,..,..,..,..,..,..,..,0.65,..,..,..,0.7670454545454546,..,..,..,0.375,..,..,0.5,..,..,..,..,..,..,..,0.6818181818181819,..,..,..,..,..,0.5879194630872483,..,0.6499999999999999,0.05363403260707855,0.9611539840698242
PHLpv2004,PHL,Philippines,2004,pv,-1.705884456634521,0.2789576053619385,7,5.339805603027344,2.427184581756592,13.10679626464844,..,..,..,..,..,..,..,0.25,..,..,..,0.3390804597701149,..,..,..,0.1875,..,..,0.25,..,..,..,..,..,..,..,0.7651515151515151,..,..,..,..,..,0.2482758620689655,..,0.35,0.05363403260707855,0.9611539840698242
POLpv2004,POL,Poland,2004,pv,0.1538576632738113,0.2789576053619385,7,50.97087478637695,35.43689346313477,65.04854583740234,..,..,..,..,..,..,..,0.75,..,..,..,0.5141843971631205,..,..,..,0.6875,..,..,0.5,..,..,..,..,..,..,..,0.7840909090909091,..,..,..,..,..,0.2909090909090909,..,0.75,0.05363403260707855,0.9611539840698242
THApv2004,THA,Thailand,2004,pv,-0.7174056768417358,0.2789576053619385,7,22.8155345916748,15.04854393005371,36.40776824951172,..,..,..,..,..,..,..,0.5,..,..,..,0.5897435897435898,..,..,..,0.34375,..,..,0.5,..,..,..,..,..,..,..,0.678030303030303,..,..,..,..,..,0.7662921348314606,..,0.49,0.05363403260707855,0.9611539840698242
BRArl2004,BRA,Brazil,2004,rl,-0.4009201228618622,0.1659504622220993,12,41.34615325927734,31.73077011108398,48.07692337036133,..,..,..,..,0.7333333333333333,..,..,0.40625,..,..,..,0.456895925366194,..,..,0.5,0.5,..,0.5789999961853027,..,..,..,0.5266666666666667,..,..,..,..,0.4166666666666667,..,0.6666666666666666,..,0.823223840833915,..,0.3591489361702128,..,0.4,0.005809237249195576,0.9621322154998779
CHNrl2004,CHN,China,2004,rl,-0.5854687094688416,0.1662735342979431,12,35.57692337036133,20.67307662963867,42.78845977783203,..,..,..,..,0.2,0.2559523809523809,..,0.34375,..,..,..,0.5349767190622431,..,..,0.3,0,..,0.6373000144958496,..,..,..,..,..,..,..,..,0.75,..,0.3333333333333333,..,0.212568447885849,..,0.3951851851851852,..,0.5249999999999999,0.005809237249195576,0.9621322154998779
MEXrl2004,MEX,Mexico,2004,rl,-0.4099104702472687,0.1624111533164978,13,40.86538314819336,31.25,47.59615325927734,..,..,..,..,0.7,..,..,0.5625,..,..,..,0.4008880077358395,..,..,0.5,0.5,..,0.5709999799728394,..,..,..,0.2533333333333334,..,..,..,..,0.5,..,0.3333333333333333,0.59,0.730747540473303,..,0.2455824216236095,..,0.425,0.005809237249195576,0.9621322154998779
PHLrl2004,PHL,Philippines,2004,rl,-0.6289522647857666,0.1662735342979431,12,32.69230651855469,19.23077011108398,42.78845977783203,..,..,..,..,0.7333333333333333,0.505952380952381,..,0.40625,..,..,..,0.3435780123709332,..,..,0.3,0.5,..,0.6060000061988831,..,..,..,..,..,..,..,..,0.3333333333333333,..,0.3333333333333333,..,0.671285482319933,..,0.3951365482672198,..,0.39,0.005809237249195576,0.9621322154998779
POLrl2004,POL,Poland,2004,rl,0.4163069427013397,0.1537974625825882,12,61.53845977783203,57.21154022216797,68.75,..,..,..,0.4172219442907157,0.9666666666666666,..,..,0.6875,..,0.8333333333333334,..,0.3929819075631792,..,..,0.5,1,..,..,..,..,..,..,..,..,..,..,0.6666666666666666,..,1,..,0.921188423748826,..,0.3406899766899767,..,0.6799999999999999,0.005809237249195576,0.9621322154998779
THArl2004,THA,Thailand,2004,rl,0.06238729134202003,0.1662735342979431,12,56.25,45.19230651855469,59.61538314819336,..,..,..,..,0.6666666666666667,0.6107142857142858,..,0.40625,..,..,..,0.5998863541142953,..,..,0.5,0.5,..,0.5569999814033508,..,..,..,..,..,..,..,..,0.4166666666666667,..,0.6666666666666666,..,0.683270908475108,..,0.5336277928451505,..,0.6499999999999999,0.005809237249195576,0.9621322154998779
BRArq2004,BRA,Brazil,2004,rq,0.03741418570280075,0.1887677311897278,8,55.72139358520508,44.77611923217773,63.68159103393555,..,..,..,..,0.8,..,..,0.65,..,..,..,0.4409032491715222,..,..,0.5,..,..,0.5926666855812073,..,..,..,..,..,..,..,..,0.5909090909090909,..,..,..,..,..,0.4455010241839567,..,0.575,-0.0362539067864418,0.9549323320388794
CHNrq2004,CHN,China,2004,rq,-0.3462288379669189,0.1887677311897278,8,42.78606796264648,25.37313461303711,52.7363166809082,..,..,..,..,0.5,..,..,0.45,..,..,..,0.5856266423487188,..,..,0.3,..,..,0.6666666865348816,..,..,..,..,..,..,..,..,0.5454545454545454,..,..,..,..,..,0.5636243386243386,..,0.51,-0.0362539067864418,0.9549323320388794
MEXrq2004,MEX,Mexico,2004,rq,0.4102475941181183,0.1887677311897278,8,64.67662048339844,56.7164192199707,72.1393051147461,..,..,..,..,0.8,..,..,0.75,..,..,..,0.4748029489408799,..,..,0.6,..,..,0.6833333373069763,..,..,..,..,..,..,..,..,0.9545454545454546,..,..,..,..,..,0.4146024979917597,..,0.565,-0.0362539067864418,0.9549323320388794
PHLrq2004,PHL,Philippines,2004,rq,-0.3694680631160736,0.1887677311897278,8,41.79104614257812,25.37313461303711,52.7363166809082,..,..,..,..,0.65,..,..,0.65,..,..,..,0.4805947924659831,..,..,0.3,..,..,0.6333333253860474,..,..,..,..,..,..,..,..,0.7727272727272727,..,..,..,..,..,0.4679937276015835,..,0.335,-0.0362539067864418,0.9549323320388794
POLrq2004,POL,Poland,2004,rq,0.7586914300918579,0.1806340664625168,9,73.13433074951172,65.67163848876953,79.10447692871094,..,..,..,0.4498788843446546,0.975,..,0.7216666666666667,0.7,..,..,..,0.430867301681547,..,..,0.6,..,..,..,..,..,..,..,..,..,..,..,0.9545454545454546,..,..,..,..,..,0.3466029803529804,..,0.76,-0.0362539067864418,0.9549323320388794
THArq2004,THA,Thailand,2004,rq,0.2196555584669113,0.1887677311897278,8,61.19403076171875,51.24378204345703,66.66666412353516,..,..,..,..,0.775,..,..,0.5,..,..,..,0.5941486314263332,..,..,0.4,..,..,0.6893333196640015,..,..,..,..,..,..,..,..,0.6818181818181818,..,..,..,..,..,0.5951627024660733,..,0.615,-0.0362539067864418,0.9549323320388794
BRAva2004,BRA,Brazil,2004,va,0.3886094689369202,0.1582876294851303,12,60.57692337036133,54.80769348144531,68.26923370361328,..,..,..,..,0.7999999999999999,..,..,0.375,..,0.7000000000000001,..,0.5226005257175333,..,..,..,0.875,..,0.800000011920929,..,..,..,0.315,..,..,..,..,0.75,0.8465116279069768,..,..,0.9329898588197146,..,0.451063829787234,..,0.6599999999999999,0.0156113039702177,0.95137619972229
CHNva2004,CHN,China,2004,va,-1.462463974952698,0.1500624865293503,12,8.173076629638672,3.365384578704834,14.90384578704834,..,..,..,..,0.15,0.2,..,0.125,..,0.1155555555555556,..,0.4833662714097496,..,..,..,0.0625,..,0.7099999785423279,..,..,..,..,..,..,..,..,0.3333333333333333,0.1411162790697674,..,..,0.1119400071129353,..,0.4148148148148148,..,0.375,0.0156113039702177,0.95137619972229
MEXva2004,MEX,Mexico,2004,va,0.3198276162147522,0.1572398543357849,13,58.65384674072266,51.44230651855469,67.30769348144531,..,..,..,..,0.775,..,..,0.4375,..,0.748888888888889,..,0.437742154203797,..,..,..,0.75,..,0.5899999737739563,..,..,..,0.21,..,..,..,..,0.875,0.7411162790697674,..,0.5125,0.845655176609033,..,0.4534246575342465,..,0.625,0.0156113039702177,0.95137619972229
PHLva2004,PHL,Philippines,2004,va,0.02555363066494465,0.1500624865293503,12,50.48077011108398,41.34615325927734,56.73077011108398,..,..,..,..,0.7166666666666667,0.6059523809523808,..,0.4375,..,0.7166666666666668,..,0.4230713033313851,..,..,..,0.5,..,0.7099999785423279,..,..,..,..,..,..,..,..,0.7083333333333334,0.6592558139534883,..,..,0.6903829314487706,..,0.3122807017543859,..,0.54,0.0156113039702177,0.95137619972229
POLva2004,POL,Poland,2004,va,1.016627669334412,0.1618612408638,10,82.21154022216797,73.55769348144531,88.94230651855469,..,..,..,..,0.8999999999999999,..,..,0.75,..,0.9249999999999999,..,0.3296508367839889,..,..,..,1,..,..,..,..,..,..,..,..,..,..,1,0.9364651162790698,..,..,0.9414892302541583,..,0.2212121212121212,..,0.735,0.0156113039702177,0.95137619972229
THAva2004,THA,Thailand,2004,va,0.1265832781791687,0.1500624865293503,12,54.80769348144531,45.67307662963867,60.09615325927734,..,..,..,..,0.6833333333333332,0.5642857142857143,..,0.375,..,0.6933333333333334,..,0.4956322272498743,..,..,..,0.6875,..,0.675000011920929,..,..,..,..,..,..,..,..,0.6666666666666666,0.8697674418604651,..,..,0.7058863568709289,..,0.5662921348314607,..,0.655,0.0156113039702177,0.95137619972229
BRAcc2005,BRA,Brazil,2005,cc,-0.1537481397390366,0.1592387855052948,10,51.70731735229492,41.95121765136719,58.04878234863281,..,..,..,..,0.65,..,..,0.25,..,..,0.5573015809059143,0.4620484611313108,..,..,..,..,..,0.5879999995231628,..,..,..,0.25,..,..,..,..,0.25,..,..,..,0.586462958289067,..,0.2657142857142857,..,0.5,-0.002067019697278738,0.9419020414352417
CHNcc2005,CHN,China,2005,cc,-0.6178877353668213,0.1425737887620926,10,32.19512176513672,20.97560882568359,42.92683029174805,..,..,..,..,0.35,0.3551020408163265,..,0,..,..,..,0.5646935270849412,..,..,..,..,..,0.6439999938011169,..,..,..,..,..,..,..,0.242,0.3333333333333333,..,..,..,0.490630055784396,..,0.1452830188679245,..,0.25,-0.002067019697278738,0.9419020414352417
MEXcc2005,MEX,Mexico,2005,cc,-0.3441795408725739,0.1584592908620834,11,45.85365676879883,33.65853500366211,54.14634323120117,..,..,..,..,0.45,..,..,0.25,..,..,0.449613094329834,0.4691286062874301,..,..,..,..,..,0.6660000085830688,..,..,..,0.48,..,..,..,..,0.3333333333333333,..,..,0.27,0.443295010987249,..,0.1837837837837838,..,0.5,-0.002067019697278738,0.9419020414352417
PHLcc2005,PHL,Philippines,2005,cc,-0.6628435850143433,0.1403149366378784,11,30.7317066192627,19.02439117431641,40.97560882568359,..,..,..,..,0.35,0.4821428571428572,..,0.25,..,..,0.6414285898208618,0.2775295562979908,..,..,..,..,..,0.578000009059906,..,..,..,..,..,..,..,0.22,0.3333333333333333,..,..,..,0.245916692387155,..,0.0981818181818182,..,0.375,-0.002067019697278738,0.9419020414352417
POLcc2005,POL,Poland,2005,cc,0.2475186586380005,0.1381291002035141,10,61.95121765136719,57.07316970825195,68.29268646240234,..,..,..,0.7790082747728335,0.75,..,..,0.25,..,0.625,0.6188095211982727,0.4769931843020156,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4166666666666667,..,..,..,0.841714808977776,..,0.1117647058823529,..,0.75,-0.002067019697278738,0.9419020414352417
THAcc2005,THA,Thailand,2005,cc,-0.2064328342676163,0.1403149366378784,11,50.73170852661133,40.97560882568359,57.07316970825195,..,..,..,..,0.55,0.489795918367347,..,0,..,..,0.7261255383491516,0.6014436590608465,..,..,..,..,..,0.6660000085830688,..,..,..,..,..,..,..,0.236,0.25,..,..,..,0.325628857050923,..,0.2689655172413793,..,0.625,-0.002067019697278738,0.9419020414352417
BRAge2005,BRA,Brazil,2005,ge,-0.1576702445745468,0.1761869490146637,8,50.49019622802734,39.70588302612305,57.35293960571289,..,..,..,..,0.7166666666666667,..,..,0.25,..,..,..,0.2514866314942323,..,..,..,..,..,0.7160000205039978,..,..,..,0.33,..,..,..,..,0.5,..,..,..,..,..,0.3105175983436853,..,0.625,-0.04298286139965057,0.9663130044937134
CHNge2005,CHN,China,2005,ge,-0.1406404972076416,0.1803948283195496,7,51.47058868408203,40.68627548217773,59.31372451782227,..,..,..,..,0.5544444444444444,..,..,0.375,..,..,..,0.3900380088737252,..,..,..,..,..,0.734000027179718,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,0.3840431266846361,..,0.5,-0.04298286139965057,0.9663130044937134
MEXge2005,MEX,Mexico,2005,ge,0.03141698241233826,0.1761869490146637,8,55.88235473632812,46.56862640380859,62.25490188598633,..,..,..,..,0.6333333333333333,..,..,0.375,..,..,..,0.3586419753086419,..,..,..,..,..,0.800000011920929,..,..,..,0.32,..,..,..,..,0.75,..,..,..,..,..,0.3369369369369369,..,0.5625,-0.04298286139965057,0.9663130044937134
PHLge2005,PHL,Philippines,2005,ge,-0.0164202656596899,0.1803948283195496,7,54.41176605224609,45.58823394775391,61.76470565795898,..,..,..,..,0.4911111111111111,..,..,0.5,..,..,..,0.2325581395348837,..,..,..,..,..,0.5339999794960022,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,0.2809090909090909,..,0.625,-0.04298286139965057,0.9663130044937134
POLge2005,POL,Poland,2005,ge,0.4460397958755493,0.1822099089622498,7,66.17646789550781,58.33333206176758,73.03921508789062,..,..,..,0.842006712525995,0.61,..,..,0.5,..,..,..,0.4630240932864614,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,0.2480465320456541,..,0.75,-0.04298286139965057,0.9663130044937134
THAge2005,THA,Thailand,2005,ge,0.340901643037796,0.1803948283195496,7,63.72549057006836,55.88235473632812,72.05882263183594,..,..,..,..,0.53,..,..,0.375,..,..,..,0.5546875,..,..,..,..,..,0.6340000033378601,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,0.5861766485178463,..,0.6875,-0.04298286139965057,0.9663130044937134
BRApv2005,BRA,Brazil,2005,pv,-0.2633797526359558,0.2701238989830017,7,37.86407852172852,25.7281551361084,52.42718505859375,..,..,..,..,..,..,..,0.75,..,..,..,0.8121069182389937,..,..,..,0.3125,..,..,0.25,..,..,..,..,..,..,..,0.7159090909090909,..,..,..,..,..,0.6599999999999999,..,0.6875,0.05546126142144203,0.957796037197113
CHNpv2005,CHN,China,2005,pv,-0.5017566084861755,0.2701238989830017,7,30.09708786010742,19.41747665405273,43.6893196105957,..,..,..,..,..,..,..,0.45,..,..,..,0.6566332218506131,..,..,..,0.0625,..,..,0.5,..,..,..,..,..,..,..,0.8238636363636364,..,..,..,..,..,0.6,..,0.625,0.05546126142144203,0.957796037197113
MEXpv2005,MEX,Mexico,2005,pv,-0.4458208680152893,0.2701238989830017,7,33.49514389038086,20.87378692626953,45.63106918334961,..,..,..,..,..,..,..,0.65,..,..,..,0.7450248756218906,..,..,..,0.375,..,..,0.25,..,..,..,..,..,..,..,0.6704545454545454,..,..,..,..,..,0.5009009009009009,..,0.6875,0.05546126142144203,0.957796037197113
PHLpv2005,PHL,Philippines,2005,pv,-1.178786635398865,0.2701238989830017,7,14.07767009735107,6.31067943572998,25.24271774291992,..,..,..,..,..,..,..,0.25,..,..,..,0.3253968253968254,..,..,..,0.1875,..,..,0.25,..,..,..,..,..,..,..,0.7196969696969697,..,..,..,..,..,0.3636363636363636,..,0.625,0.05546126142144203,0.957796037197113
POLpv2005,POL,Poland,2005,pv,0.3630829453468323,0.2701238989830017,7,56.79611587524414,42.23300933837891,70.38835144042969,..,..,..,..,..,..,..,0.8,..,..,..,0.6850152905198778,..,..,..,0.84375,..,..,0.5,..,..,..,..,..,..,..,0.8068181818181819,..,..,..,..,..,0.2676470588235295,..,0.8125,0.05546126142144203,0.957796037197113
THApv2005,THA,Thailand,2005,pv,-0.8701266050338745,0.2701238989830017,7,21.84465980529785,11.16504859924316,33.98058319091797,..,..,..,..,..,..,..,0.45,..,..,..,0.6380208333333334,..,..,..,0.0625,..,..,0.5,..,..,..,..,..,..,..,0.6287878787878788,..,..,..,..,..,0.8,..,0.5,0.05546126142144203,0.957796037197113
BRArl2005,BRA,Brazil,2005,rl,-0.4755314588546753,0.1629520505666733,12,38.7559814453125,28.70813369750977,45.93301391601562,..,..,..,..,0.7666666666666667,..,..,0.40625,..,..,..,0.3632533198610784,..,..,0.5,0.5,..,0.5789999961853027,..,..,..,0.4466666666666667,..,..,..,..,0.4166666666666667,..,0.3333333333333333,..,0.866004017250185,..,0.3327536231884058,..,0.375,0.02681963890790939,0.958551824092865
CHNrl2005,CHN,China,2005,rl,-0.6501728892326355,0.1618072986602783,12,32.05741500854492,21.05263137817383,40.66985702514648,..,..,..,..,0.1666666666666667,0.3180952380952381,..,0.34375,..,..,..,0.4811994493202547,..,..,0.3,0,..,0.6399999856948853,..,..,..,..,..,..,..,..,0.75,..,0.3333333333333333,..,0.202317563510343,..,0.3577358490566038,..,0.5,0.02681963890790939,0.958551824092865
MEXrl2005,MEX,Mexico,2005,rl,-0.3829895257949829,0.1580196619033813,13,41.1483268737793,32.05741500854492,48.80382919311523,..,..,..,..,0.7,..,..,0.53125,..,..,..,0.354041576468801,..,..,0.5,0.5,..,0.5709999799728394,..,..,..,0.2733333333333334,..,..,..,..,0.5,..,0.3333333333333333,0.59,0.730747540473303,..,0.2800731540548054,..,0.4375,0.02681963890790939,0.958551824092865
