Country,CountryCode,Year,IndicatorCode,IndicatorClass,IndicatorLabel,Value
Mexico,MEX,2017,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",464000000000
Philippines,PHL,2017,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",122000000000
Poland,POL,2017,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",213000000000
Thailand,THA,2017,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",154000000000
Brazil,BRA,2018,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",496000000000
China,CHN,2018,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",5400000000000
Mexico,MEX,2018,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",470000000000
Philippines,PHL,2018,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",131000000000
Poland,POL,2018,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",225000000000
Thailand,THA,2018,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",159000000000
Brazil,BRA,2019,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",490000000000
China,CHN,2019,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",5710000000000
Mexico,MEX,2019,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",470000000000
Philippines,PHL,2019,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",120000000000
Poland,POL,2019,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",235000000000
Thailand,THA,2019,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",154000000000
Brazil,BRA,2020,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",469000000000
China,CHN,2020,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",5810000000000
Mexico,MEX,2020,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",432000000000
Philippines,PHL,2020,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",71100000000
Poland,POL,2020,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",232000000000
Thailand,THA,2020,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",139000000000
Brazil,BRA,2021,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",487000000000
China,CHN,2021,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",6450000000000
Mexico,MEX,2021,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",469000000000
Philippines,PHL,2021,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",109000000000
Poland,POL,2021,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",265000000000
Thailand,THA,2021,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",151000000000
Brazil,BRA,2022,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",484000000000
China,CHN,2022,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",6690000000000
Mexico,MEX,2022,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",496000000000
Philippines,PHL,2022,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",125000000000
Poland,POL,2022,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",293000000000
Thailand,THA,2022,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",153000000000
Brazil,BRA,2023,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",484000000000
China,CHN,2023,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",6980000000000
Mexico,MEX,2023,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",503000000000
Philippines,PHL,2023,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",131000000000
Poland,POL,2023,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",287000000000
Thailand,THA,2023,IND_PROD_NOSEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, not seasonally adjusted",147000000000
Brazil,BRA,2002,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",406000000000
China,CHN,2002,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",949000000000
Mexico,MEX,2002,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",334000000000
Philippines,PHL,2002,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",73400000000
Poland,POL,2002,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",88500000000
Thailand,THA,2002,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",85500000000
Brazil,BRA,2003,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",407000000000
China,CHN,2003,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",1110000000000
Mexico,MEX,2003,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",338000000000
Philippines,PHL,2003,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",72300000000
Poland,POL,2003,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",95600000000
Thailand,THA,2003,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",96600000000
Brazil,BRA,2004,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",440000000000
China,CHN,2004,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",1290000000000
Mexico,MEX,2004,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",350000000000
Philippines,PHL,2004,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",70500000000
Poland,POL,2004,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",107000000000
Thailand,THA,2004,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",108000000000
Brazil,BRA,2005,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",454000000000
China,CHN,2005,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",1500000000000
Mexico,MEX,2005,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",359000000000
Philippines,PHL,2005,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",71100000000
Poland,POL,2005,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",112000000000
Thailand,THA,2005,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",118000000000
Brazil,BRA,2006,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",466000000000
China,CHN,2006,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",1750000000000
Mexico,MEX,2006,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",377000000000
Philippines,PHL,2006,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",66500000000
Poland,POL,2006,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",126000000000
Thailand,THA,2006,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",125000000000
Brazil,BRA,2007,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",493000000000
China,CHN,2007,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",2060000000000
Mexico,MEX,2007,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",381000000000
Philippines,PHL,2007,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",63400000000
Poland,POL,2007,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",137000000000
Thailand,THA,2007,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",136000000000
Brazil,BRA,2008,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",507000000000
China,CHN,2008,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",2330000000000
Mexico,MEX,2008,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",377000000000
Philippines,PHL,2008,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",63600000000
Poland,POL,2008,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",140000000000
Thailand,THA,2008,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",142000000000
Brazil,BRA,2009,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",472000000000
China,CHN,2009,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",2590000000000
Mexico,MEX,2009,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",347000000000
Philippines,PHL,2009,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",55900000000
Poland,POL,2009,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",135000000000
Thailand,THA,2009,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",133000000000
Brazil,BRA,2010,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",521000000000
China,CHN,2010,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",2990000000000
Mexico,MEX,2010,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",363000000000
Philippines,PHL,2010,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",69000000000
Poland,POL,2010,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",147000000000
Thailand,THA,2010,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",151000000000
Brazil,BRA,2011,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",523000000000
China,CHN,2011,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",3400000000000
Mexico,MEX,2011,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",375000000000
Philippines,PHL,2011,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",70000000000
Poland,POL,2011,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",158000000000
Thailand,THA,2011,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",145000000000
Brazil,BRA,2012,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",510000000000
China,CHN,2012,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",3740000000000
Mexico,MEX,2012,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",388000000000
Philippines,PHL,2012,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",75300000000
Poland,POL,2012,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",160000000000
Thailand,THA,2012,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",155000000000
Brazil,BRA,2013,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",521000000000
China,CHN,2013,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",4100000000000
Mexico,MEX,2013,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",386000000000
Philippines,PHL,2013,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",77700000000
Poland,POL,2013,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",164000000000
Thailand,THA,2013,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",158000000000
Brazil,BRA,2014,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",506000000000
China,CHN,2014,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",4440000000000
Mexico,MEX,2014,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",397000000000
Philippines,PHL,2014,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",91800000000
Poland,POL,2014,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",169000000000
Thailand,THA,2014,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",153000000000
Brazil,BRA,2015,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",464000000000
China,CHN,2015,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",4710000000000
Mexico,MEX,2015,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",405000000000
Philippines,PHL,2015,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",83700000000
Poland,POL,2015,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",177000000000
Thailand,THA,2015,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",154000000000
Brazil,BRA,2016,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",433000000000
China,CHN,2016,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",4990000000000
Mexico,MEX,2016,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",406000000000
Philippines,PHL,2016,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",94600000000
Poland,POL,2016,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",182000000000
Thailand,THA,2016,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",155000000000
Brazil,BRA,2017,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",446000000000
China,CHN,2017,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",5320000000000
Mexico,MEX,2017,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",409000000000
Philippines,PHL,2017,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",105000000000
Poland,POL,2017,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",195000000000
Thailand,THA,2017,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",157000000000
Brazil,BRA,2018,IND_PROD_SEAS,IndustrialProduction,"Industrial Production, constant 2010 US$, seasonally adjusted",449000000000
